text,label,label_text,index
"Great sound, way better than I thought it would be.",0,not-counterfactual,940
"It's nowhere in the owners manual and I couldn't find anything online, so I tried Oregon Scientific.",0,not-counterfactual,1472
"It is a good product, just like look's in the pictures, I will to buy some more ones, thank you.",0,not-counterfactual,4483
"""The crossover from the characters from one novel to others keeps me interested; after all, I do hate to miss a \Dee-Ann or Eggie\"""" appearance.""""""",0,not-counterfactual,3304
I wish there are more colors in this style so I can buy one in every color available.,1,counterfactual,1461
It was very cliché but still was a good read.,0,not-counterfactual,3707
This one is lightweight and surprisingly for it's kind it stays in place!,0,not-counterfactual,1691
"In this series everything goes absolutely right, no problem insurmountable.Just not that great a read.",0,not-counterfactual,163
"The material is not very thick, doesn't keep your head that warm unfortunately.",0,not-counterfactual,4809
"Once again Ms Sinclair has written a story with wonderful if intense characters, unafraid to show them in their at times flawed, confused, and all too human glory.This series is a great read and encompasses the entire gamut of emotions.It really needs to be read in order to get the most from each story as the characters cross in and out of each others books .Love this author.Highly recommend reading.",0,not-counterfactual,323
What should I say about To Kill a mocking bird.,0,not-counterfactual,3021
"The ease with which you can empty the dirt collector would be a selling point alone, but it's also fun to see the amount of dirt one can pick up on a floor that appears relatively clean.",0,not-counterfactual,621
"Unfortunately, no matter how hard I tried to attach it, it won't stay on.",0,not-counterfactual,1463
"There were awkward sentences, words left out of sentences, and many where the normative pronoun was used and the objective case was needed.",0,not-counterfactual,4782
Good book for anyone who is interested in coaching in a church setting.,0,not-counterfactual,967
"The pattern is pretty, but not practical in what I wanted to use it for.",0,not-counterfactual,2080
"We purchased the Garnet covers and as described they are a very deep red, almost burgundy.",0,not-counterfactual,1861
I purchased this as a gift for my girlfriend and tried it before i gave it to her.,0,not-counterfactual,3700
Now of course being a musician I wanted great sound quality and I am happy to report this thing delivers.,0,not-counterfactual,535
They still worked great for my living room so I kept them!,0,not-counterfactual,2527
The story is so believable and the characters are so easy to picture in one's mind.,0,not-counterfactual,4138
My old jeans were wearing out and I needed new ones but didn't have the time to go shopping.,0,not-counterfactual,1001
Having just completed the Kindle version of this book I couldn't help but think throughout my reading that I've heard and read most of this before.,0,not-counterfactual,4663
"Not what I'm was looking for, but I used them any way.",0,not-counterfactual,2404
doesn't heat very much... even on high.,0,not-counterfactual,1119
I loved the comforter but was a little disappointed that the sheets where white instead of dark blue.,0,not-counterfactual,501
A lot of information and could be interesting but very boring.,0,not-counterfactual,4573
She is one of those authors that I buy without even knowing what it is about.,0,not-counterfactual,2223
"I also like the fact that the material clings without looking tight so that when you bend over, the neckline stays against your body, it doesn't drape forward and allow people to see down your shirt.",0,not-counterfactual,1728
"I liked Rick and the little twist to Lilah's story, but that was it.",0,not-counterfactual,4491
"Instead of doing the dog as a Dalmation as the picture is, I did the dog shades of brown as my daschund is, and it really looks good.",0,not-counterfactual,454
"It was really hard to like Harrison, although I wanted to!",0,not-counterfactual,333
"Considering the lightning sale price I received on the FlePow, that would be the trade off.",0,not-counterfactual,4589
"At this point, I would recommend this dehumidifier to a friend without hesitation.",0,not-counterfactual,4255
I wasn't as impressed with the story as I thought I would be after it being built up by a couple friends and reading of it.,0,not-counterfactual,4775
"I ordered this for my bathroom, It goes perfect and is beautiful, Just what I wanted.",0,not-counterfactual,4644
These dresses look  like they would be a 200 dollars...They are so pretty in person.,0,not-counterfactual,1348
"I thought I'll try a cheaper version, You get what you pay for Hardwood & tile floors small dog hair.",0,not-counterfactual,2779
"Given the price, I thought I would try this speaker out.",0,not-counterfactual,2793
They are much bigger than I thought they would be.,1,counterfactual,4071
All sizes were good except the carry on and suitcase size couldn't figure out how to use those as there is no place for vacuum Good price,0,not-counterfactual,4225
Over all except for the language this book would be good for mature teens and adults!,0,not-counterfactual,218
I wore them at work the day they arrived and walked all over my office without any distortion to the audio.,0,not-counterfactual,3427
"I should have investigated more, but just foolishly trusted that it was superior because it's from Yamaha.",1,counterfactual,816
If they ever need replacing I would definitely buy these again.,0,not-counterfactual,469
"Bought these b/c glass ball ornaments are seemingly impossible to find these days, and I've got a young child and wanted to put some in a bowl so figured they're safer than glass anyway.",0,not-counterfactual,4978
I like the fact that they're perforated so it makes it super EZ to tear out the pages without tearing the page.,0,not-counterfactual,555
"I haven't finished yet, but it's going well.",0,not-counterfactual,3751
"In other words, the shirt was not oversized like the photo discription.",0,not-counterfactual,1007
"Perhaps the author was attempting some deep psychological message with the ending, but if that's the case, he missed the mark by a wide margin.",0,not-counterfactual,2620
Better than the picture and just what I wanted!,0,not-counterfactual,30
"It looks exactly like the image shown, if not better.",0,not-counterfactual,2763
"this stereo is super easy to use and sounds pretty good - the volume doesn't go up too high, but if you're buying it for a kid, that's probably a good thing.",0,not-counterfactual,3371
"The book is OK, however how could the author make so many spelling mistakes in the names of the celebrities he is writing about?",0,not-counterfactual,4968
I strongly advise youto test all cassettes in the lot immediately after receiving the shipment so you can return or exchange them if necessary and you won't be stuck with a bunch of old/poor quality tapes because you deemed the first tape to be of tolerable quality.,0,not-counterfactual,4828
My daughter is smallish but just under average height here in Oz so I got the smaller size and it fitted lovel;y. I reckon the sizes are pretty acurate as if I had gone one size up it still would have fitted her.,1,counterfactual,814
"I bought this for my brother on his birthday, nice T-shirt, fits well, everyone liked it and its different.",0,not-counterfactual,2177
"""I found some of the phrasing so over-the-top, it made the scenes seem ridiculous instead of \\\\\hot\\\\\"""".""""""",0,not-counterfactual,3532
"This book is about wrapping up the loose ends from the other books, revealing what a cad Lakewood really was, and Lydia's slow realization that Lakewood had only pretended to care for her and that her moping aboput was all in vain.",0,not-counterfactual,3375
This fabric of this shirt is like the lining of a suit- low quality.,0,not-counterfactual,4827
Now I can listen to my ipod without feeling like I'm in a tin can.,0,not-counterfactual,1699
I don't use the timer but I like that it has a clock.,0,not-counterfactual,3748
The pillows were of good quality so I wanted suitable covers to protect them.,0,not-counterfactual,3231
My problem is that the pants did not fit well at all!,0,not-counterfactual,4677
I can't say much more without spoiling it.,0,not-counterfactual,4056
It's not baggy and the material isn't so thin you have to wear another shirt under it like most clothes nowadays.,0,not-counterfactual,1888
After I read the first chapter I couldn't put it down!,0,not-counterfactual,4339
Good quality but just purchased so we will see....probably won't wear it much longer due to winter coming but we will be ready for the rain next spring !,0,not-counterfactual,620
"Other than the long wait, over product was pretty good.",0,not-counterfactual,808
"Must I find you, and start cracking my whip?",0,not-counterfactual,3576
"I WAS LOOKING FOR A LITTLE DIFFERENT HOODIE THEN THIS, BUT A FRIEND OF MINE LIKED HIS SO I TRIED BERNE OUT AND I'M GLAD I DID.",0,not-counterfactual,4354
"The storyline is quite clear, however I wish the relationship between many of the characters were more developed.",1,counterfactual,2365
I would have given it zero stars if possible.,1,counterfactual,2544
"We have used chemicals before and our dogs lick the floors after, with the H20flo we feel that are pets are safe, this mop is a must for pet owners or anyone who has tile or hardwood.",0,not-counterfactual,2306
But its not bad enough for me to stop using them.,0,not-counterfactual,4926
They wanted me to return the whole unit and we went back and forth on the issue.,0,not-counterfactual,2460
She could have very well told Darc and Trey the same thing.,1,counterfactual,3704
There's locking adjustment that lets you expand the tray to a desirable width and keeps the kitchen-tools area (the green area) in place and not sliding from the white area.,0,not-counterfactual,2396
My old one finally gave out on me and I wanted to replace it.,0,not-counterfactual,3208
Also when you first get it it might seem too small but you just have to adjust the back a little.,0,not-counterfactual,4824
I LOVED BOOK TWO AND CAN'T WAIT UNTIL BOOK THREE IS RELEASED.,0,not-counterfactual,1705
It was one of the few books I have read that I couldn't put down.,0,not-counterfactual,820
"I have to open the glove compartment where it lives and press the wake button if the car has been off for a while, but more annoying than that is the fact that my car interface won't charge this while it's in the car.",0,not-counterfactual,1199
And it's far quieter while it's doing it!,0,not-counterfactual,52
"Providing it's free, I just have to say that it helps a lot if you actually take the time to analyze each sentence.",0,not-counterfactual,2928
"I wouldn't put this on par with a tie that costs several hundred dollars, but for one in its price range it's a bargain.ad or missing instructions.",0,not-counterfactual,3552
This is frustrating because it pretty much defeats the purpose of the product if it doesn't work consistently.,0,not-counterfactual,3010
I have Amazon installed so if I wish I can read my Kindle Books from the Archos I am not a techie just a normal Grandma !!,1,counterfactual,610
These socks are very padded on the base of the foot.,0,not-counterfactual,2987
"And if you are scared to bring any of them up to him/her, then maybe marriage isn't where you two are headed anytime soon.",0,not-counterfactual,4312
I can't wait to read the next book in the Rose Harbor series!,0,not-counterfactual,1760
"Very comfortable and I bought it for that feature, I will likely only wear around the house.",0,not-counterfactual,130
"I can clearly hear audio and bass (bic f12) from 10' outside my house with this thing turned up to -15db (haven't gotten close to max of +15db, which is also adjustable).",0,not-counterfactual,4521
This new speaker was just what the doctor ordered and I couldn't be more pleased.,0,not-counterfactual,217
My wife and I have each bought two pairs.,0,not-counterfactual,751
I have had it for 2 months now and it has done everything that I have thrown at it without any problems.,0,not-counterfactual,4427
"Fortunately, I couldn't have been more wrong.",0,not-counterfactual,907
But it soon became a nasty machine to work with.,0,not-counterfactual,2536
"ZIP ONLY MADE 2 WEEKS BOTTONS FAILED, WISH I NEVER BROUGHT IT",1,counterfactual,4689
The silver frame bowed on me and doesn't sit flush onto the wall any longer.,0,not-counterfactual,3112
"The battles are intense, the emotions run high, and Ichiro  Sato just doesn't understand.",0,not-counterfactual,321
"But the rise is just too skimpy, even on this larger size.",0,not-counterfactual,2661
"If you want a book that holds you captive, this is a must.",0,not-counterfactual,3648
My wife ordered these and I must say I truly do appreciate it.,0,not-counterfactual,2790
"I had no trouble fitting my poofy dress in the bag, even though it has many layers of tulle and a crinoline.",0,not-counterfactual,4201
I had no problem getting in it by myself and tightening the ribbons.,0,not-counterfactual,347
The material is lightweight bit it keeps everything in place.,0,not-counterfactual,4377
"There was plenty of excitement and you learn that sometimes things aren't really what they seem and people are mulit-dimensional, not always single minded.",0,not-counterfactual,4727
"I've never been able to get the plain earbud pieces to stay while running, so this model is a welcome relief!",0,not-counterfactual,3230
"Warm without over doing the bulk, this coat will give years of service.",0,not-counterfactual,2919
"""I wish they had \Fit like I dream things will!\""""""""""",1,counterfactual,1991
Super cute and made from material that can get wet but doesn't look wet and dries super fast !,0,not-counterfactual,2918
It would be a shame to not have pictures from such a wonderful trip because the seller was more concerned with making money than representing the product accurately.,0,not-counterfactual,4599
I couldn't get a good seal with ANY of the 4 sizes provided.,0,not-counterfactual,2092
"Overall not bad for the price, but would have rather spent more in hindsight.",1,counterfactual,999
"I take public transportation to and from work and this little fan couldn't be more a life saver when it gets hot in the metro car because it's packed full of people, while I'm waiting for the bus or even waiting in the lunch line.",0,not-counterfactual,2374
I've now attached it to my wall with the velcro stickies it came with and am a very happy customer.,0,not-counterfactual,2261
It makes you feel sexy and pretty with the way it lifts and holds without squeezing- like the gentle touch from an adoring lover.,0,not-counterfactual,2036
Now I have a hard time cutting through 2-3 layers with them when they were able to before.,0,not-counterfactual,2430
A writer's imagination is not to be taken lightly.,0,not-counterfactual,329
"The waist band has some kind of elastic in it, not stiff enough to wear without a belt...the pockets are sewn on, not in... the flaps are not helpful... probably will never order any more of this style.",0,not-counterfactual,2761
(Not sure if I could say the same.,0,not-counterfactual,3467
But instead of the third party vendor for 29.95 I selected the same item shipped and sold by Amazon.com which was $4.00 more.,0,not-counterfactual,2798
It's nice and it doesn't look or feel cheap like some other headphone cables!,0,not-counterfactual,3819
Wish I had found them a lot sooner when I had 5 pair of beige drapes in the living room to tie back.,1,counterfactual,338
"At first when I received it, I begun to doubt my selection, I hopped to see printed pattern on aida, there is none, you have to cross count and it slightly scared me.",0,not-counterfactual,1086
"The clock won't keep time and looses at least an hour per month, but the thermometer is useful.",0,not-counterfactual,2018
I just hope its not totally taken over by my cats.,0,not-counterfactual,1567
Wish I had just quit after the first two.,1,counterfactual,4798
This jacket was a disappointment because my husband wanted a jacket to keep him warm outside but not so heavy he couldn't move around.,0,not-counterfactual,4493
"First off, if you have trouble programming your VCR and need to read a manual to do it then you probably don't want this mount.",0,not-counterfactual,285
"But I thought she still looked cute without the belt, and she enjoyed wearing it.",0,not-counterfactual,4231
"After receiving the robe I was not completely satisfied with how it fit, it was much shorter than I wanted, so I decided to return it.",0,not-counterfactual,4343
This is hands-down the BEST remote I've ever used.,0,not-counterfactual,3171
This item has work out much better than I had expected.,0,not-counterfactual,3890
I give it 4 stars instead of 5 simply because there is not a very good way to tell that it's on.,0,not-counterfactual,4271
Good read and it appears Judicial Watch is really making a difference.,0,not-counterfactual,3198
Well like the rest of the series I couldn't put it down.it wad different then the rest because it was a gay relationship.but the love_brotherhood_and adventures all all the same.I love them all.I hope there's more,0,not-counterfactual,2423
The dialogue was also full of humor and sadness.,0,not-counterfactual,1518
"If you workout regularly, an extra set of 'expendable' earbuds like these is a must-have.",0,not-counterfactual,950
I was sort of hoping that the next would be about the other brother.,0,not-counterfactual,2229
"The first week or so I was really unhappy I couldn't keep them on my head for more then 30 minutes, BUT then I started to fine tune the length adjustment and that made the world of difference.",0,not-counterfactual,2244
Great speaker mounts which worked very well with my new Yamaha surround system.,0,not-counterfactual,4676
This was easy to attack to the back of my Directv receiver and set up in the second room and the quality of the video and sound (while not HD) is amazing.,0,not-counterfactual,839
Initially had doubts about how sturdy it would be but once I opened the package I was proved wrong.,0,not-counterfactual,4279
"I got this Yamaha HT 2 weeks ago and I was not sure if it will do the job.I am overwhelmed by the sound clarity, the picture quality,......yes the performance of this incredible system.",0,not-counterfactual,3636
"If you think that meditation is not for you, this book is!",0,not-counterfactual,3457
Should I risk the recharge or just return it?,0,not-counterfactual,4096
"A couple of years ago my children wanted to buy me an IPod, but I rejected the idea, saying I didn't want it and could listen to MP3s on my Palm.",0,not-counterfactual,3317
I would get this if you can appreciate a well thought out mystery or if you are just looking to have a good read with a book that won't bore you to death.,0,not-counterfactual,872
This was easy to assemble and is a nice and solid laundry sorter.,0,not-counterfactual,2064
"The slider moves with great difficulty, but doesn't close the zipper.",0,not-counterfactual,3123
"On a side note the cat loves to sleep on this blanket too, not sure whether that would be considered a plus in another house or not.",0,not-counterfactual,2163
"After several washes I did find that the fluff, hair and lint problem is not as bad.",0,not-counterfactual,4840
"I WAS VERY UPSET ABOUT THE DIRT MARKS, BUT CRYING TOO MUCH TO SEND IT BACK.",0,not-counterfactual,4885
The writing just gets better and better....I love all of these characters..can't get enough...,0,not-counterfactual,1329
I can't believe I've had my reciever now for a year and 80g Ipod for 2 years and hadn't used this.,0,not-counterfactual,1271
"$50 is not a lot of money compared to high end headphones, but for workout headphones they should be a lot better in the battery life department as there are people that workout for longer than two hours or don't want to limit their use just for the gym time.",0,not-counterfactual,459
"Nice weight fabric, a relaxed fit as expected except that the sleeves were very wide and much too loose, almost bell shaped short sleeves.",0,not-counterfactual,1024
"Great for everyday wear and goes with anything, just like jeans!",0,not-counterfactual,4010
the graft is not hard at all and so cute.,0,not-counterfactual,3956
I had no idea there would be a follow up book.,0,not-counterfactual,4808
Very light and I can bearely notice wearing them.,0,not-counterfactual,656
"After reading this book, I don't think I would ever miss washing my hands and I probably won't be going to eastern Africa any time soon.",0,not-counterfactual,2009
The original set is still in great shape but with a small RV washing machine only one sheet at a time can be laundered so I ordered a second set to use while the first is being laundered.,0,not-counterfactual,4632
This book popped up on my radar a short time ago and I couldn't get it out of my head.,0,not-counterfactual,1285
I wish i would have thought about that before buying the item but that's okay.,1,counterfactual,2251
"Well, I wore these under my dress and I must say they fit well and I received several compliments .",0,not-counterfactual,4165
"I ordered a blue cart; however, the company called me to say they were out of blue and to ask if I wanted a black one instead.",0,not-counterfactual,4738
I wish I had read the reviews before I bought it.,1,counterfactual,4182
"""Thought it would be heavier grade, but realized product description says nothing about being \Terry\"""".""""""",0,not-counterfactual,4088
I worried that it would be cheap or not fit or...whatever...But WOW!,0,not-counterfactual,3066
Easily understood even by those without much knowledge in Japanese cooking or foods.,0,not-counterfactual,1041
It would have been better if the author had them go to a real school.,1,counterfactual,4013
We got what we wanted but very large in sizes.,0,not-counterfactual,3857
"Overall, I'm very happy and would buy it again.",0,not-counterfactual,1548
"I was looking for the same brand legging for a long time, but I did not find any.",0,not-counterfactual,3281
I did not care for this book or the story.,0,not-counterfactual,2643
"I have had a crank radio for years, so the solar is a welcome change!",0,not-counterfactual,2647
These are the main source of study I used.,0,not-counterfactual,4357
It's a little snug going around but it doesn't feel like you're being cut in half.,0,not-counterfactual,4570
"However, people come to me about his books, and they must remember this is fiction and the organizations he uses in the stories have nothing to do in these type of dealings.",0,not-counterfactual,2586
It also fits in small spaces and because it is stackable it makes a big difference when retreiving you items.It's a must have for those who hates clutter.,0,not-counterfactual,105
I'll have to figure out a way and shoe to make it seem like they're supposed to do that.....The colors are pretty.,0,not-counterfactual,4664
"Great Addition to wear this with a Zombie Mask, would have been even Perfect if they had extended these gloves to arms level .",1,counterfactual,626
I bought 2 for my sectional and they look great!,0,not-counterfactual,2079
"The magnets still stick to the calendar and I figure if more come out and the figure(s) wouldn't stick, I'll just glue a magnet dot or something on to it.",0,not-counterfactual,2032
You can level it really easy and it even comes with an extra set of HDMI cables.,0,not-counterfactual,4636
"There were so many things about slavery that I did not know, as if all the movies and books about lynchings, whippings and gross cruelty attempted to at least save some kind of face for slave owners.",0,not-counterfactual,1377
"The bank is smaller than I thought (pay attention to the dimensions-8 inches tall) and doesn't really have as much detail in the molding as the picture suggests, but it is a nice functioning little bank.",0,not-counterfactual,2318
"Very comfortable, will be ordering more in additional colors.",0,not-counterfactual,2905
"This is a very comfortable blanket, but it was really a hassle having it attached to my carry-on for a 14 day trip.",0,not-counterfactual,2045
"From the get-go she says she doesn't care amount numbers and class, she sees people beyond their numbers.",0,not-counterfactual,1357
"I do a lot of squats, lunges, deadlifts...all that good stuff, so I don't really have a problem with my booty, but I thought it would be fun to try this out.It does give it a nice extra lift but the material around my legs is too tight, otherwise it fits good and looks good.",0,not-counterfactual,4412
"However, I am not a techie in the audio department, so please take my concerns with a grain of understanding if you are a bluetooth expert.",0,not-counterfactual,1506
Wish I had read what they were thought they might be actually key size but more of a charm....cute though and my collector son should love them.,1,counterfactual,188
The wireless feature has worked flawlessly and without any noticeable noise (the wireless receiver is behind a sofa).,0,not-counterfactual,1354
I bought a bunch of beauty products and bought this to put it all in so that I don't clutter up the bathroom with it all.,0,not-counterfactual,2814
"""This story was so riveting and drew me in by the first chapter...I have most recently been a fan of dystopian, apocalypse, zombie apocalypse then beautiful creatures novels...this was my second \\\\\paranormal haunting\\\\\"""" book and I am hooked.""""""",0,not-counterfactual,760
"Now that I've removed the songs, it doesn't lock up anymore.",0,not-counterfactual,1175
"Only thing my wife doesn't care for is the selection of ringers, but not a big deal.",0,not-counterfactual,1428
"It started slow, but once it got me, I was hooked and couldn't put it down.",0,not-counterfactual,1022
it is everything i thought it would be and more.,0,not-counterfactual,740
It was also comfortable so he wore it all night!,0,not-counterfactual,1246
"A great idea, saves on throwing out bras, a suggestion though that they could be made to be adjustable, longer or shorter and to include wider sizes to the design to accomodate new bra designs in the market.",0,not-counterfactual,4512
"So instead of the water and cleaning solution staying in the machine, it pours out the back onto your floors.",0,not-counterfactual,4386
"""It had me looking up some of the period history (I was not familiar with this era) and then saying to myself, \oh, I see what you did there.\""""""""""",0,not-counterfactual,3298
For the price of these headphones they are phenomenal!,0,not-counterfactual,4158
I actually got a size up to account for shrinking (there was none that I could tell) and to make it easier for the little one to handle herself.,0,not-counterfactual,2007
Not as cheap as I thought it would be!,0,not-counterfactual,4160
If the author cleaned up the bad grammar and words it would be a great erotic  book.,1,counterfactual,714
"When I recieved them, the sound only came through one ear... and the sound quality was terrible!",0,not-counterfactual,666
"After the third rinse in the brine, there was still too much color running off, so I gave up.",0,not-counterfactual,307
"If you get a size 3T or smaller, the bodice will be smaller and the skirt will be more prominent so the plain bodice is not as noticeable so I wouldn't worry about it.",0,not-counterfactual,2713
"However, I felt like there was still a little something missing, like maybe a twist or something.",0,not-counterfactual,404
The top fits great just wish the bottoms fit too.,1,counterfactual,340
"I do love the brand, but this bra doesn't have the cup support as others do that I prefer.",0,not-counterfactual,4600
"Haven't used any comparable products, but I wish I had discovered this years ago.",1,counterfactual,2922
"If you intend to wear this shirt on its own or with a camisole underneath, I recommend considering sizing up.",0,not-counterfactual,3520
"Great price, looks great, and it darkens the room like i need it to.",0,not-counterfactual,3610
"This camisole is fantastic in winter for adding just a slight extra layer for warmth, but better still it is wonderful under clingy tops that may show bits of us that we'd otherwise prefer not to highlight.",0,not-counterfactual,3392
"Everything about the synopsis spoke to me-- the undeniable bond that the characters yearn for even after years of being apart, the conflict between how they've changes through those years, and the promise of persevering through those challenges... To see that love can conquer all.",0,not-counterfactual,4392
"I was a little worried about the size, but it couldn't fit better.",0,not-counterfactual,763
These fit without needing to switch out to a different size of soft rubber end pieces.,0,not-counterfactual,2750
"I recently bought a Samsung LN52B550 flat panel tv, but the onboard speakers left alot to be desired.",0,not-counterfactual,1766
I am 5'6' and a 150 lb and i got a size 2. just know they are not completely opaque so do not expect to wear these without a skirt on top (which is what i bought them for so they r perfect),0,not-counterfactual,264
"I'm not sure I want to recommend it for young adults due to a few behaviors that were treated as normal teenage behavior that I wouldn't want to condone, but I do think the story was very well told and appreciated the small morsels of Egyptology.",0,not-counterfactual,3174
It doesn't hurt that these stories are vastly amusing in a very warped sort of way.,0,not-counterfactual,3443
"Could have done without the explicit, gory details of the fights--skipped over those parts.",1,counterfactual,403
"it's not Bose, but it also doesn't COST as much as Bose.",0,not-counterfactual,1494
"I use it to tie little bows on plastic bags of cookies, and people just freak out at how cute the packages are.",0,not-counterfactual,2248
"However, when I was assembling it one of the four screws did not fit at the bottom,  so I had to finish without it.",0,not-counterfactual,1800
If you're a woman whose not comfortable giving oral sex you won't be after reading this book.,0,not-counterfactual,4015
"It is difficult to accomplish much in the way of subplots or character complexity in a relatively short book, but I think it would be a story appealing to preteens up to mid teen years, especially those open to Christian values or at least not opposed to them.",0,not-counterfactual,4972
I think they made it weigh about a 100 pounds so you wouldn't feel like returning it after realized that it's such a poor design it sprays water all over the floor regardless of the speed set on the valve.,0,not-counterfactual,2516
"But since I read a lot of reviews Bout sub not working nicely, and people using small speakers... To y'all trying that configuration I tell you forget it, get a HT in a box and don't try to play with these things...",0,not-counterfactual,4102
Must read for believers looking for more of God and his glory.,0,not-counterfactual,4070
"There were one or two spots where the whole agonizing over confessing emotions was a tiny bit much even for me, but that could be a preference thing.",0,not-counterfactual,1422
"However, my spidey senses tell me that this isn't a high demand product in the first place....  PS:  I DO have a perfectly functional, modern gas clothes dryer...",0,not-counterfactual,3108
You should be able to highlight without signing in.,0,not-counterfactual,1060
I only wish I had thought about buying one that includes readings for indoor/outdoor relative humidity and maybe even barometric pressure.,1,counterfactual,3522
This is a wonderful book is kept my attention!,0,not-counterfactual,4082
"While it is small, it's not impossible to get over your head.",0,not-counterfactual,376
I keep all my sewing supplies in this case and it offers a lot of versatility.,0,not-counterfactual,1617
These pants are comfortable and I love the material.,0,not-counterfactual,3682
It would not look good on someone much smaller too because the bust area is padded and would sorta stand out for smaller busts.,0,not-counterfactual,1611
Truth be told I always wanted to be a PI!,0,not-counterfactual,1840
"Wish there was a prologue, because I'd really like to know more of what happens after the discovery !",1,counterfactual,2990
3) Decent radio sound for it's size.,0,not-counterfactual,1313
The scarf was soft and matched beautifully but we gave the hats away because they were TINY.,0,not-counterfactual,3712
"The story, thought completely convoluted, remains just so to make readers to finish the series for answers.",0,not-counterfactual,2578
"I tried them all, and they all work great!",0,not-counterfactual,4796
"The story seems like it started in the middle, like there should have been more.",1,counterfactual,1402
"This fits me well although I was expecting it to have more shape or be more fit on the lower half of the skirt, still a good fit",0,not-counterfactual,4023
It has thumbnail pictures of each page at the bottom of the screen to scroll through instead of a text list in the table of contents menu 3.,0,not-counterfactual,2810
in the bag and filter so my home stays clean.,0,not-counterfactual,3094
Maybe I should read book 4 now before I forget all the characters.,0,not-counterfactual,1644
I'll mostly use them with my [[ASIN:B000IM9542 SanDisk Sansa c250 2 GB MP3 Player (Black)]] (running RockBox) where I can fine-tune the tone.,0,not-counterfactual,2715
"I expected more from this series, as I have read many excellent Red Phoenix books.",0,not-counterfactual,2089
i am so frustrated about this cuz i have a 1st gen itouch and have waited till it came with a camera to buy a new one for this....,0,not-counterfactual,4605
"does the job it was meant to do...quality was great...the chin strap is buckle, I can never find the holes, sewed on some Velcro...now I'm happy..",0,not-counterfactual,1615
but I won't buy another item from these people.,0,not-counterfactual,3490
"I give it four stars rather than five because it could have used one more edit and proof-read, but that's just the perfectionist in me.",1,counterfactual,902
"80 year-old recordings come through just fine (I do find my own headphones are more suitable than what came with the item but at this price, that's what I expected).",0,not-counterfactual,367
"She lives in Oahu and it couldn't be more perfect, fits great the beaded holder is so cool and the cut and design allows for her pregnant belly to grow comfortably!!",0,not-counterfactual,2770
"The bin is great for underbed storage my only probably was one of the wheels was broken, which leads me to believe that it might be a little flimsy since it broke while in the package.",0,not-counterfactual,4261
Use caution with low volume settings when initially installing the device and learning how it works.,0,not-counterfactual,3560
"This is the first book I read from Andrea Hurst, I love the way she writes I felt transported into this wonderful story, the only bad thing ( in a good way)  was all the talk about food and cookies my gosh my mouth was watering.",0,not-counterfactual,2309
Second off I dont know what kind of glasses it is made for but I could not fit my raybans in it nor any other pair of glasses that I own.,0,not-counterfactual,927
Bought this for my daughter for a wedding she had to go to.,0,not-counterfactual,2659
This tightness also means that you can pull the entire loaded hanger down and lay it out with your suit for matching them up if you prefer this method.,0,not-counterfactual,2732
"Overall, I'm quite pleased with this Sangean.",0,not-counterfactual,3019
This is a very good deal for four stands.,0,not-counterfactual,4941
Doesn't feel like it's very tough and would probably wear pretty quickly.,0,not-counterfactual,2898
Why I like this book is because it is funny so read it again if you haven't yet.,0,not-counterfactual,645
"For instance, if you purchase an AVR with 7.1 sound, you will be able to assign the rear surround speakers of your amplifier to another task like providing sound to other rooms.",0,not-counterfactual,3795
Couldn't find the same design anywhere so I bought one of these for the second kitchen mat.,0,not-counterfactual,798
It won't hook up to my car or nothing!,0,not-counterfactual,2287
I will probably order a size up and see how they fit.,0,not-counterfactual,4001
"I bought this for my son so his head wouldn't fall ford in his high back booster seat, but it is too big and doesn't leave room for my son to sit comfortably.",0,not-counterfactual,1388
"This is the first saree i have bought online that looks exactly as the picture shown, and the material is so soft and beautiful.wow i am going to make fabdeal my number one in saree shopping, what you see is what you get!!",0,not-counterfactual,353
All excited.... and then the piece of junk RCA cable that came with the converter box kit snapped off inside my TV's rear RCA jack.,0,not-counterfactual,1721
"Could be a little softer, but it is good quality and he loves to wear it so that is what matters to me.",0,not-counterfactual,4287
"I originally bought this for my Nokia N95 8GB phone- unfortunately, even though the speaker itself is superb, the phone refuses to work with it- even with the speaker the phone's volume is so low it's sad.",0,not-counterfactual,2143
I read this book because of the motion picture that is coming out soon.,0,not-counterfactual,4535
When you push on it to sweep something the spinning brush stops running.,0,not-counterfactual,2284
"None of the material feels cheap (interpret that however you'd like), and it is a heavy jacket.",0,not-counterfactual,3357
the length is just as i wanted not passing my knee caps.,0,not-counterfactual,772
Could have been cushioned more maybe which would require less water.,1,counterfactual,89
"The description was vague and I should know better then to rely on a picture, but clearly that picture is orange!",0,not-counterfactual,4559
"""I ordered 14\ x 55\"""" ,received 15\"""" x 55\"""" , made due I should have returned them""""""",1,counterfactual,3708
"""The return of Simon Tarses, last seen in \The Drumhead\"""" episode, is nice, but not enough.""""""",0,not-counterfactual,1409
I ordered this because my husband wanted me to order this.,0,not-counterfactual,3190
Clicked it twice the first time I used it and now the first number doesn't turn when clicked.,0,not-counterfactual,1754
This fan stays in the window year round but allows you to open and close the window without having to remove the fan!,0,not-counterfactual,4795
We've had to start setting a back-up alarm clock.,0,not-counterfactual,3211
It was an amazing story of the adversity these men faced having to go to war.,0,not-counterfactual,2768
One warning: when you are on a call and and unplug one of the headsets it hangs up every time.,0,not-counterfactual,4332
